timestamp_ms,timestamp_iso,angleID,angle_deg
1780992222032,2026-06-09T08:03:42.032Z,left_knee,17.54
1780992222052,2026-06-09T08:03:42.052Z,left_knee,19.08
1780992222072,2026-06-09T08:03:42.072Z,left_knee,19.17
1780992222094,2026-06-09T08:03:42.094Z,left_knee,20.0
1780992222114,2026-06-09T08:03:42.114Z,left_knee,20.1
1780992222135,2026-06-09T08:03:42.135Z,left_knee,22.46
1780992222155,2026-06-09T08:03:42.155Z,left_knee,21.26
1780992222176,2026-06-09T08:03:42.176Z,left_knee,22.94
1780992222196,2026-06-09T08:03:42.196Z,left_knee,20.31
1780992222217,2026-06-09T08:03:42.217Z,left_knee,22.64
1780992222237,2026-06-09T08:03:42.237Z,left_knee,20.83
1780992222258,2026-06-09T08:03:42.258Z,left_knee,22.57
1780992222278,2026-06-09T08:03:42.278Z,left_knee,21.07
1780992222299,2026-06-09T08:03:42.299Z,left_knee,18.64
1780992222319,2026-06-09T08:03:42.319Z,left_knee,18.25
1780992222340,2026-06-09T08:03:42.340Z,left_knee,19.59
1780992222360,2026-06-09T08:03:42.360Z,left_knee,19.48
1780992222381,2026-06-09T08:03:42.381Z,left_knee,17.54
1780992222401,2026-06-09T08:03:42.401Z,left_knee,16.51
1780992222422,2026-06-09T08:03:42.422Z,left_knee,15.41
1780992222442,2026-06-09T08:03:42.442Z,left_knee,15.11
1780992222462,2026-06-09T08:03:42.462Z,left_knee,14.32
1780992222483,2026-06-09T08:03:42.483Z,left_knee,12.13
1780992222503,2026-06-09T08:03:42.503Z,left_knee,11.67
1780992222524,2026-06-09T08:03:42.524Z,left_knee,10.6
1780992222544,2026-06-09T08:03:42.544Z,left_knee,9.82
1780992222565,2026-06-09T08:03:42.565Z,left_knee,9.24
1780992222585,2026-06-09T08:03:42.585Z,left_knee,6.82
1780992222606,2026-06-09T08:03:42.606Z,left_knee,6.19
1780992222626,2026-06-09T08:03:42.626Z,left_knee,3.96
1780992222646,2026-06-09T08:03:42.646Z,left_knee,2.96
1780992222667,2026-06-09T08:03:42.667Z,left_knee,2.51
1780992222688,2026-06-09T08:03:42.688Z,left_knee,1.35
1780992222708,2026-06-09T08:03:42.708Z,left_knee,2.2
1780992222728,2026-06-09T08:03:42.728Z,left_knee,0.88
1780992222748,2026-06-09T08:03:42.748Z,left_knee,2.63
1780992222769,2026-06-09T08:03:42.769Z,left_knee,4.1
1780992222789,2026-06-09T08:03:42.789Z,left_knee,5.61
1780992222810,2026-06-09T08:03:42.810Z,left_knee,5.41
1780992222830,2026-06-09T08:03:42.830Z,left_knee,8.53
1780992222850,2026-06-09T08:03:42.850Z,left_knee,7.11
1780992222871,2026-06-09T08:03:42.871Z,left_knee,8.27
1780992222891,2026-06-09T08:03:42.891Z,left_knee,11.58
1780992222912,2026-06-09T08:03:42.912Z,left_knee,11.19
1780992222932,2026-06-09T08:03:42.932Z,left_knee,11.84
1780992222953,2026-06-09T08:03:42.953Z,left_knee,14.25
1780992222973,2026-06-09T08:03:42.973Z,left_knee,16.82
1780992222994,2026-06-09T08:03:42.994Z,left_knee,16.53
1780992223015,2026-06-09T08:03:43.015Z,left_knee,17.18
1780992223035,2026-06-09T08:03:43.035Z,left_knee,20.13
1780992223055,2026-06-09T08:03:43.055Z,left_knee,18.32
1780992223076,2026-06-09T08:03:43.076Z,left_knee,20.64
1780992223097,2026-06-09T08:03:43.097Z,left_knee,20.31
1780992223117,2026-06-09T08:03:43.117Z,left_knee,20.82
1780992223138,2026-06-09T08:03:43.138Z,left_knee,21.91
1780992223158,2026-06-09T08:03:43.158Z,left_knee,22.51
1780992223179,2026-06-09T08:03:43.179Z,left_knee,21.2
1780992223199,2026-06-09T08:03:43.199Z,left_knee,20.14
1780992223220,2026-06-09T08:03:43.220Z,left_knee,22.2
1780992223241,2026-06-09T08:03:43.241Z,left_knee,22.93
1780992223261,2026-06-09T08:03:43.261Z,left_knee,19.75
1780992223282,2026-06-09T08:03:43.282Z,left_knee,19.64
1780992223303,2026-06-09T08:03:43.303Z,left_knee,22.37
1780992223323,2026-06-09T08:03:43.323Z,left_knee,20.71
1780992223344,2026-06-09T08:03:43.344Z,left_knee,19.6
1780992223364,2026-06-09T08:03:43.364Z,left_knee,18.32
1780992223385,2026-06-09T08:03:43.385Z,left_knee,17.41
1780992223406,2026-06-09T08:03:43.406Z,left_knee,16.37
1780992223426,2026-06-09T08:03:43.426Z,left_knee,17.41
1780992223446,2026-06-09T08:03:43.446Z,left_knee,13.87
1780992223467,2026-06-09T08:03:43.467Z,left_knee,14.42
1780992223487,2026-06-09T08:03:43.487Z,left_knee,12.99
1780992223508,2026-06-09T08:03:43.508Z,left_knee,11.38
1780992223528,2026-06-09T08:03:43.528Z,left_knee,9.26
1780992223549,2026-06-09T08:03:43.549Z,left_knee,8.32
1780992223569,2026-06-09T08:03:43.569Z,left_knee,9.88
1780992223589,2026-06-09T08:03:43.589Z,left_knee,8.12
1780992223610,2026-06-09T08:03:43.610Z,left_knee,6.28
1780992223630,2026-06-09T08:03:43.630Z,left_knee,4.69
1780992223650,2026-06-09T08:03:43.650Z,left_knee,3.48
1780992223671,2026-06-09T08:03:43.671Z,left_knee,2.58
1780992223691,2026-06-09T08:03:43.691Z,left_knee,0.09
1780992223712,2026-06-09T08:03:43.712Z,left_knee,1.01
1780992223732,2026-06-09T08:03:43.732Z,left_knee,2.3
1780992223753,2026-06-09T08:03:43.753Z,left_knee,4.63
1780992223773,2026-06-09T08:03:43.773Z,left_knee,4.07
1780992223794,2026-06-09T08:03:43.794Z,left_knee,4.62
1780992223814,2026-06-09T08:03:43.814Z,left_knee,8.4
1780992223835,2026-06-09T08:03:43.835Z,left_knee,8.33
1780992223855,2026-06-09T08:03:43.855Z,left_knee,9.81
1780992223875,2026-06-09T08:03:43.875Z,left_knee,11.05
1780992223896,2026-06-09T08:03:43.896Z,left_knee,12.03
1780992223916,2026-06-09T08:03:43.916Z,left_knee,12.46
1780992223937,2026-06-09T08:03:43.937Z,left_knee,13.12
1780992223957,2026-06-09T08:03:43.957Z,left_knee,13.44
1780992223978,2026-06-09T08:03:43.978Z,left_knee,16.56
